Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise AbsVals,Unemployment Rate,"University of Michigan: Consumer Sentiment, Index 1966:Q1=100",Inflation Risk Premium,90-Day AA Financial Commercial Paper Interest Rate,CBOE Crude Oil ETF Volatility Index
J.N,2020-01-01,Commercial  & Professional Services,0.3852624007906449,-0.7893910797161615,0.88557809547856,-1.2763873119487763,0.5566551278628881,1.8996081423863815
J.N,2020-04-01,Commercial  & Professional Services,2.039010095885498,4.289225565937577,-0.9596443763208738,-2.888356964353258,-0.7773293295989823,4.256007726295483
J.N,2020-07-01,Commercial  & Professional Services,3.305860534835602,1.999231149971352,-0.8288161951206697,-1.5182673847399812,-0.8072763008369664,0.2232298860468735
J.N,2020-10-01,Commercial  & Professional Services,3.208380945775549,0.8542339433733163,-0.4908433939593667,-0.3364342728715029,-0.8115669804025449,0.5001717686585564
J.N,2021-01-01,Commercial  & Professional Services,2.4521251602636207,0.5402830961169358,-0.455410761823537,0.1293814165231089,-0.8460186162221782,0.0688719538689304
J.N,2021-04-01,Commercial  & Professional Services,3.069911671728242,0.3925415208396925,-0.0193168239444036,-0.4032368333349441,-0.8607836030020211,-0.1350571693700914
J.N,2021-07-01,Commercial  & Professional Services,2.1138429683971687,-0.0506832044380064,-0.902407047045784,-0.1608371548712369,-0.8600264239656447,-0.0995487204142425
J.N,2021-10-01,Commercial  & Professional Services,0.3307415619122278,-0.5677787170773119,-1.3003427651356316,-0.0897602582924971,-0.820667412487272,0.3084918891309678
J.N,2022-01-01,Commercial  & Professional Services,0.7055697005585024,-0.7893910797161615,-1.853636948400723,-0.1111479660556617,-0.4993032170018061,0.927195507906248
J.N,2022-04-01,Commercial  & Professional Services,1.1951338556587316,-0.9001972610355862,-2.284279710972945,1.3322049432226324,0.4130583936323973,0.7838341972934603
J.N,2022-07-01,Commercial  & Professional Services,1.3270750014599193,-0.91866495773748,-2.428735827987396,0.4188855757568467,1.881450804480803,0.7456584497290237
J.N,2022-10-01,Commercial  & Professional Services,0.928219302739429,-0.9001972610355862,-2.2079632722120515,1.8306357182808124,3.204509423714698,0.5624326036345845
SNPS.OQ,2013-01-01,Software & Services,3.1275496981741777,1.3897971527145154,-0.7470485818705419,-0.3806884827928079,-0.7958176611707126,-1.0044196925009108
SNPS.OQ,2013-04-01,Software & Services,1.7020170937271937,1.2789909713950904,-0.3382105156199027,-0.3676553835875426,-0.8177190582274796,-0.944875986777202
SNPS.OQ,2013-07-01,Software & Services,1.0480205025520497,1.1127816994159534,-0.346387276944915,0.9318540918734268,-0.8355600839197895,-0.9044536008322546
SNPS.OQ,2013-10-01,Software & Services,0.8578138021151792,0.9465724274368164,-0.7252438855489587,0.6556963866360401,-0.8353814748277111,-1.1836072554899473
SNPS.OQ,2014-01-01,Software & Services,2.692868879106546,0.798830852713604,-0.3981734325484473,0.9528971710578452,-0.8349650470779023,-1.1949550358394316
SNPS.OQ,2014-04-01,Software & Services,2.3444944960712557,0.5402830961169358,-0.2428149673732039,0.7793883337893502,-0.8489091163421051,-1.3308836644339312
SNPS.OQ,2014-07-01,Software & Services,2.158830189348908,0.4664123087553294,-0.2319126183947367,0.5148726863010559,-0.836175291702283,-1.2871602209200963
SNPS.OQ,2014-10-01,Software & Services,1.9147142932868324,0.2632676428183739,0.3241071517061334,0.4857254028915723,-0.8252206243454531,-0.0888901809165031
SNPS.OQ,2015-01-01,Software & Services,3.372317682111505,0.1709291582008428,0.7929081340676405,-0.7096034059196802,-0.8094342597617902,1.0540652139574864
SNPS.OQ,2015-04-01,Software & Services,2.190199962399255,0.1155260675411306,0.6893358236782527,-0.1450897578070697,-0.8073484130323991,-0.1121192679505594
SNPS.OQ,2015-07-01,Software & Services,1.9830682970222464,-0.0691509011399006,0.4031491773028052,0.333474809473801,-0.7200548227566442,0.3572572672240801
SNPS.OQ,2015-10-01,Software & Services,1.164087870627021,-0.1060862950977191,0.4494841584171034,0.3095601066452173,-0.5969502325607262,0.4558862876468226
SNPS.OQ,2016-01-01,Software & Services,2.448329107046752,-0.179957082459325,0.4712888555563633,0.3877250107915536,-0.4149762600394772,1.3170851226057354
SNPS.OQ,2016-04-01,Software & Services,1.3131858892992525,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
SNPS.OQ,2016-07-01,Software & Services,1.3989637642205537,-0.179957082459325,0.3704421320027548,0.2048189291152269,-0.2698765279170622,0.1112801932565334
SNPS.OQ,2016-10-01,Software & Services,0.2821668917636708,-0.2538278698209315,0.5939402754315551,0.8166917177816803,-0.2037834004180045,0.0016887392996878
SNPS.OQ,2017-01-01,Software & Services,3.050599174994831,-0.3646340511403563,0.9346386634286362,0.6829073517199725,-0.056583989726583,-0.5688676363049826
SNPS.OQ,2017-04-01,Software & Services,1.287578388180733,-0.4754402324597812,0.8637733991569768,0.4455573953460352,0.1025920931452602,-0.4667805614893253
SNPS.OQ,2017-07-01,Software & Services,0.0,-0.4939079297157059,0.760201088767589,0.1971768316140974,0.2616729192127272,-0.5785246924659335
SNPS.OQ,2017-10-01,Software & Services,3.0691685916271734,-0.5862464137792056,1.0273086256572324,0.7179645878213274,0.3907951097026538,-0.8336217715153599
SNPS.OQ,2018-01-01,Software & Services,2.4311541937887533,-0.6601172016948429,1.073643605953854,0.4527150261204586,0.8463981482907383,-0.8350916352330556
SNPS.OQ,2018-04-01,Software & Services,0.1204461530758672,-0.7155202923545552,1.0245830380037777,0.1723940797364963,1.1877045107555446,-0.699869690585506
SNPS.OQ,2018-07-01,Software & Services,1.564858869036133,-0.8078587764180553,1.0027783416821945,0.804894852265656,1.2063145461759714,-0.7650766952784064
SNPS.OQ,2018-10-01,Software & Services,0.3378997886123984,-0.7709233830142675,1.0082295153537515,0.7696652955798821,1.5309774188565604,0.1332277774053993
SNPS.OQ,2019-01-01,Software & Services,2.5506163598160345,-0.7524556857583429,0.7084149339817334,-1.8920967547843957,1.5229145903117922,-0.2679434724888443
SNPS.OQ,2019-04-01,Software & Services,1.943764992708925,-0.8817295643336924,1.035485386982245,-3.116375056665304,1.4069308746737084,-0.3214755733046991
SNPS.OQ,2019-07-01,Software & Services,2.1492007860946885,-0.8817295643336924,0.6539031915424229,-0.8876047278214998,1.1115927186125865,-0.2089063364628786
SNPS.OQ,2019-10-01,Software & Services,1.1413524423442685,-0.9001972610355862,0.931913076592858,0.0970125426918558,0.8210671903057046,-0.3293928688697181
SNPS.OQ,2020-01-01,Software & Services,2.3735094313307443,-0.7893910797161615,0.88557809547856,-1.2763873119487763,0.5566551278628881,1.8996081423863815
SNPS.OQ,2020-04-01,Software & Services,3.2051824977361982,4.289225565937577,-0.9596443763208738,-2.888356964353258,-0.7773293295989823,4.256007726295483
SNPS.OQ,2020-07-01,Software & Services,3.4131259525274293,1.999231149971352,-0.8288161951206697,-1.5182673847399812,-0.8072763008369664,0.2232298860468735
SNPS.OQ,2020-10-01,Software & Services,0.2592825979300829,0.8542339433733163,-0.4908433939593667,-0.3364342728715029,-0.8115669804025449,0.5001717686585564
SNPS.OQ,2021-01-01,Software & Services,1.421661504957182,0.5402830961169358,-0.455410761823537,0.1293814165231089,-0.8460186162221782,0.0688719538689304
SNPS.OQ,2021-04-01,Software & Services,2.524768183213131,0.3925415208396925,-0.0193168239444036,-0.4032368333349441,-0.8607836030020211,-0.1350571693700914
SNPS.OQ,2021-07-01,Software & Services,1.026758184900126,-0.0506832044380064,-0.902407047045784,-0.1608371548712369,-0.8600264239656447,-0.0995487204142425
SNPS.OQ,2021-10-01,Software & Services,1.1291414937029325,-0.5677787170773119,-1.3003427651356316,-0.0897602582924971,-0.820667412487272,0.3084918891309678
SNPS.OQ,2022-01-01,Software & Services,0.7381205462026765,-0.7893910797161615,-1.853636948400723,-0.1111479660556617,-0.4993032170018061,0.927195507906248
SNPS.OQ,2022-04-01,Software & Services,1.8722636088870148,-0.9001972610355862,-2.284279710972945,1.3322049432226324,0.4130583936323973,0.7838341972934603
SNPS.OQ,2022-07-01,Software & Services,1.8922079405248609,-0.91866495773748,-2.428735827987396,0.4188855757568467,1.881450804480803,0.7456584497290237
SNPS.OQ,2022-10-01,Software & Services,1.509175490495706,-0.9001972610355862,-2.2079632722120515,1.8306357182808124,3.204509423714698,0.5624326036345845
DXC.N,2013-01-01,Software & Services,3.441475228160725,1.3897971527145154,-0.7470485818705419,-0.3806884827928079,-0.7958176611707126,-1.0044196925009108
DXC.N,2013-04-01,Software & Services,3.802654468372781,1.2789909713950904,-0.3382105156199027,-0.3676553835875426,-0.8177190582274796,-0.944875986777202
DXC.N,2013-07-01,Software & Services,3.6457370612170954,1.1127816994159534,-0.346387276944915,0.9318540918734268,-0.8355600839197895,-0.9044536008322546
DXC.N,2013-10-01,Software & Services,2.575965380734967,0.9465724274368164,-0.7252438855489587,0.6556963866360401,-0.8353814748277111,-1.1836072554899473
DXC.N,2014-01-01,Software & Services,2.853419580779272,0.798830852713604,-0.3981734325484473,0.9528971710578452,-0.8349650470779023,-1.1949550358394316
DXC.N,2014-04-01,Software & Services,1.8240653039799704,0.5402830961169358,-0.2428149673732039,0.7793883337893502,-0.8489091163421051,-1.3308836644339312
DXC.N,2014-07-01,Software & Services,2.4001654213329098,0.4664123087553294,-0.2319126183947367,0.5148726863010559,-0.836175291702283,-1.2871602209200963
DXC.N,2014-10-01,Software & Services,2.8522659785287097,0.2632676428183739,0.3241071517061334,0.4857254028915723,-0.8252206243454531,-0.0888901809165031
DXC.N,2015-01-01,Software & Services,1.912501086924184,0.1709291582008428,0.7929081340676405,-0.7096034059196802,-0.8094342597617902,1.0540652139574864
DXC.N,2015-04-01,Software & Services,1.8276091221217523,0.1155260675411306,0.6893358236782527,-0.1450897578070697,-0.8073484130323991,-0.1121192679505594
DXC.N,2015-07-01,Software & Services,2.361891198891453,-0.0691509011399006,0.4031491773028052,0.333474809473801,-0.7200548227566442,0.3572572672240801
DXC.N,2015-10-01,Software & Services,2.4203681286504293,-0.1060862950977191,0.4494841584171034,0.3095601066452173,-0.5969502325607262,0.4558862876468226
DXC.N,2016-01-01,Software & Services,1.4226262903672808,-0.179957082459325,0.4712888555563633,0.3877250107915536,-0.4149762600394772,1.3170851226057354
DXC.N,2016-04-01,Software & Services,2.074428999856292,-0.1614893857574313,0.5394285329922447,-0.0770329724134196,-0.4121433276186725,0.2664545171179873
DXC.N,2016-07-01,Software & Services,2.996382062395488,-0.179957082459325,0.3704421320027548,0.2048189291152269,-0.2698765279170622,0.1112801932565334
DXC.N,2016-10-01,Software & Services,3.3908776492553003,-0.2538278698209315,0.5939402754315551,0.8166917177816803,-0.2037834004180045,0.0016887392996878
DXC.N,2017-01-01,Software & Services,2.8030573046805447,-0.3646340511403563,0.9346386634286362,0.6829073517199725,-0.056583989726583,-0.5688676363049826
DXC.N,2017-04-01,Software & Services,3.677666826899834,-0.4754402324597812,0.8637733991569768,0.4455573953460352,0.1025920931452602,-0.4667805614893253
DXC.N,2017-07-01,Software & Services,3.3441330810404777,-0.4939079297157059,0.760201088767589,0.1971768316140974,0.2616729192127272,-0.5785246924659335
DXC.N,2017-10-01,Software & Services,3.315167341186121,-0.5862464137792056,1.0273086256572324,0.7179645878213274,0.3907951097026538,-0.8336217715153599
DXC.N,2018-01-01,Software & Services,2.2654023018663296,-0.6601172016948429,1.073643605953854,0.4527150261204586,0.8463981482907383,-0.8350916352330556
